"name";"url";"query";"woeid";"City"
"#LaCafeteraElRebate2";"http://twitter.com/search?q=%23LaCafeteraElRebate2";"%23LaCafeteraElRebate2";"754542";"Bilbao"
"#LuzParaElEko";"http://twitter.com/search?q=%23LuzParaElEko";"%23LuzParaElEko";"754542";"Bilbao"
"#meningitis";"http://twitter.com/search?q=%23meningitis";"%23meningitis";"754542";"Bilbao"
"#SevillaFCRayo";"http://twitter.com/search?q=%23SevillaFCRayo";"%23SevillaFCRayo";"754542";"Bilbao"
"#PremiosStela";"http://twitter.com/search?q=%23PremiosStela";"%23PremiosStela";"754542";"Bilbao"
"#ElDebateDecisivo";"http://twitter.com/search?q=%23ElDebateDecisivo";"%23ElDebateDecisivo";"764814";"Las Palmas de Gran Canaria"
"España";"http://twitter.com/search?q=Espa%C3%B1a";"Espa%C3%B1a";"764814";"Las Palmas de Gran Canaria"
"Ángel Garrido";"http://twitter.com/search?q=%22%C3%81ngel+Garrido%22";"%22%C3%81ngel+Garrido%22";"764814";"Las Palmas de Gran Canaria"
"Díaz Ayuso";"http://twitter.com/search?q=%22D%C3%ADaz+Ayuso%22";"%22D%C3%ADaz+Ayuso%22";"764814";"Las Palmas de Gran Canaria"
"Sandro Rosell";"http://twitter.com/search?q=%22Sandro+Rosell%22";"%22Sandro+Rosell%22";"764814";"Las Palmas de Gran Canaria"
"#RumbournasARV";"http://twitter.com/search?q=%23RumbournasARV";"%23RumbournasARV";"764814";"Las Palmas de Gran Canaria"
"Comunidad de Madrid";"http://twitter.com/search?q=%22Comunidad+de+Madrid%22";"%22Comunidad+de+Madrid%22";"764814";"Las Palmas de Gran Canaria"
"#GotasdeSolidaridad";"http://twitter.com/search?q=%23GotasdeSolidaridad";"%23GotasdeSolidaridad";"764814";"Las Palmas de Gran Canaria"
"#DebateGanadorESP";"http://twitter.com/search?q=%23DebateGanadorESP";"%23DebateGanadorESP";"764814";"Las Palmas de Gran Canaria"
"#FelizMiércoles";"http://twitter.com/search?q=%23FelizMi%C3%A9rcoles";"%23FelizMi%C3%A9rcoles";"764814";"Las Palmas de Gran Canaria"
"Cifuentes";"http://twitter.com/search?q=Cifuentes";"Cifuentes";"764814";"Las Palmas de Gran Canaria"
"Lamela";"http://twitter.com/search?q=Lamela";"Lamela";"764814";"Las Palmas de Gran Canaria"
"La Audiencia Nacional";"http://twitter.com/search?q=%22La+Audiencia+Nacional%22";"%22La+Audiencia+Nacional%22";"764814";"Las Palmas de Gran Canaria"
"Lillard";"http://twitter.com/search?q=Lillard";"Lillard";"764814";"Las Palmas de Gran Canaria"
"Peter Brook";"http://twitter.com/search?q=%22Peter+Brook%22";"%22Peter+Brook%22";"764814";"Las Palmas de Gran Canaria"
"Madrid Central";"http://twitter.com/search?q=%22Madrid+Central%22";"%22Madrid+Central%22";"764814";"Las Palmas de Gran Canaria"
"David Suárez";"http://twitter.com/search?q=%22David+Su%C3%A1rez%22";"%22David+Su%C3%A1rez%22";"764814";"Las Palmas de Gran Canaria"
"PP de Madrid";"http://twitter.com/search?q=%22PP+de+Madrid%22";"%22PP+de+Madrid%22";"764814";"Las Palmas de Gran Canaria"
"4 del PP";"http://twitter.com/search?q=%224+del+PP%22";"%224+del+PP%22";"764814";"Las Palmas de Gran Canaria"
"Artes 2019";"http://twitter.com/search?q=%22Artes+2019%22";"%22Artes+2019%22";"764814";"Las Palmas de Gran Canaria"
"Asamblea de Madrid";"http://twitter.com/search?q=%22Asamblea+de+Madrid%22";"%22Asamblea+de+Madrid%22";"764814";"Las Palmas de Gran Canaria"
"Westbrook";"http://twitter.com/search?q=Westbrook";"Westbrook";"764814";"Las Palmas de Gran Canaria"
"Ignacio Aguado";"http://twitter.com/search?q=%22Ignacio+Aguado%22";"%22Ignacio+Aguado%22";"764814";"Las Palmas de Gran Canaria"
"Garrido a Ciudadanos";"http://twitter.com/search?q=%22Garrido+a+Ciudadanos%22";"%22Garrido+a+Ciudadanos%22";"764814";"Las Palmas de Gran Canaria"
"Princesa de Asturias";"http://twitter.com/search?q=%22Princesa+de+Asturias%22";"%22Princesa+de+Asturias%22";"764814";"Las Palmas de Gran Canaria"
"Odegaard";"http://twitter.com/search?q=Odegaard";"Odegaard";"764814";"Las Palmas de Gran Canaria"
"Paul George";"http://twitter.com/search?q=%22Paul+George%22";"%22Paul+George%22";"764814";"Las Palmas de Gran Canaria"
"Donaire";"http://twitter.com/search?q=Donaire";"Donaire";"764814";"Las Palmas de Gran Canaria"
"Debate Atresmedia";"http://twitter.com/search?q=%22Debate+Atresmedia%22";"%22Debate+Atresmedia%22";"764814";"Las Palmas de Gran Canaria"
"Golpista";"http://twitter.com/search?q=Golpista";"Golpista";"764814";"Las Palmas de Gran Canaria"
"Chavista";"http://twitter.com/search?q=Chavista";"Chavista";"764814";"Las Palmas de Gran Canaria"
"Luis Rubiales";"http://twitter.com/search?q=%22Luis+Rubiales%22";"%22Luis+Rubiales%22";"764814";"Las Palmas de Gran Canaria"
"Proetarra";"http://twitter.com/search?q=Proetarra";"Proetarra";"764814";"Las Palmas de Gran Canaria"
"#NESIforum";"http://twitter.com/search?q=%23NESIforum";"%23NESIforum";"764814";"Las Palmas de Gran Canaria"
"#EstamosMuyCerca";"http://twitter.com/search?q=%23EstamosMuyCerca";"%23EstamosMuyCerca";"764814";"Las Palmas de Gran Canaria"
"#AngelGarrido";"http://twitter.com/search?q=%23AngelGarrido";"%23AngelGarrido";"764814";"Las Palmas de Gran Canaria"
"#OnceSeguro";"http://twitter.com/search?q=%23OnceSeguro";"%23OnceSeguro";"764814";"Las Palmas de Gran Canaria"
"#Garrido";"http://twitter.com/search?q=%23Garrido";"%23Garrido";"764814";"Las Palmas de Gran Canaria"
"#DevoraOlor";"http://twitter.com/search?q=%23DevoraOlor";"%23DevoraOlor";"764814";"Las Palmas de Gran Canaria"
"#28AbrilDependeDeTi";"http://twitter.com/search?q=%2328AbrilDependeDeTi";"%2328AbrilDependeDeTi";"764814";"Las Palmas de Gran Canaria"
"#GetReadyForReno";"http://twitter.com/search?q=%23GetReadyForReno";"%23GetReadyForReno";"764814";"Las Palmas de Gran Canaria"
"#mundohackerday";"http://twitter.com/search?q=%23mundohackerday";"%23mundohackerday";"764814";"Las Palmas de Gran Canaria"
"#LaCafeteraElRebate2";"http://twitter.com/search?q=%23LaCafeteraElRebate2";"%23LaCafeteraElRebate2";"764814";"Las Palmas de Gran Canaria"
"#LuzParaElEko";"http://twitter.com/search?q=%23LuzParaElEko";"%23LuzParaElEko";"764814";"Las Palmas de Gran Canaria"
"#meningitis";"http://twitter.com/search?q=%23meningitis";"%23meningitis";"764814";"Las Palmas de Gran Canaria"
"#SevillaFCRayo";"http://twitter.com/search?q=%23SevillaFCRayo";"%23SevillaFCRayo";"764814";"Las Palmas de Gran Canaria"
"#PremiosStela";"http://twitter.com/search?q=%23PremiosStela";"%23PremiosStela";"764814";"Las Palmas de Gran Canaria"
"#vacunas";"http://twitter.com/search?q=%23vacunas";"%23vacunas";"764814";"Las Palmas de Gran Canaria"
"#DayOneInnovationSummit";"http://twitter.com/search?q=%23DayOneInnovationSummit";"%23DayOneInnovationSummit";"764814";"Las Palmas de Gran Canaria"
"#TapasSummit";"http://twitter.com/search?q=%23TapasSummit";"%23TapasSummit";"764814";"Las Palmas de Gran Canaria"
"Ángel Garrido";"http://twitter.com/search?q=%22%C3%81ngel+Garrido%22";"%22%C3%81ngel+Garrido%22";"769293";"Palma"
"Díaz Ayuso";"http://twitter.com/search?q=%22D%C3%ADaz+Ayuso%22";"%22D%C3%ADaz+Ayuso%22";"769293";"Palma"
"Sandro Rosell";"http://twitter.com/search?q=%22Sandro+Rosell%22";"%22Sandro+Rosell%22";"769293";"Palma"
"#RumbournasARV";"http://twitter.com/search?q=%23RumbournasARV";"%23RumbournasARV";"769293";"Palma"
"Comunidad de Madrid";"http://twitter.com/search?q=%22Comunidad+de+Madrid%22";"%22Comunidad+de+Madrid%22";"769293";"Palma"
"#GotasdeSolidaridad";"http://twitter.com/search?q=%23GotasdeSolidaridad";"%23GotasdeSolidaridad";"769293";"Palma"
"#DebateGanadorESP";"http://twitter.com/search?q=%23DebateGanadorESP";"%23DebateGanadorESP";"769293";"Palma"
"#FelizMiércoles";"http://twitter.com/search?q=%23FelizMi%C3%A9rcoles";"%23FelizMi%C3%A9rcoles";"769293";"Palma"
"Cifuentes";"http://twitter.com/search?q=Cifuentes";"Cifuentes";"769293";"Palma"
"Lamela";"http://twitter.com/search?q=Lamela";"Lamela";"769293";"Palma"
"La Audiencia Nacional";"http://twitter.com/search?q=%22La+Audiencia+Nacional%22";"%22La+Audiencia+Nacional%22";"769293";"Palma"
"Lillard";"http://twitter.com/search?q=Lillard";"Lillard";"769293";"Palma"
"Peter Brook";"http://twitter.com/search?q=%22Peter+Brook%22";"%22Peter+Brook%22";"769293";"Palma"
"#NESIforum";"http://twitter.com/search?q=%23NESIforum";"%23NESIforum";"769293";"Palma"
"Madrid Central";"http://twitter.com/search?q=%22Madrid+Central%22";"%22Madrid+Central%22";"769293";"Palma"
"David Suárez";"http://twitter.com/search?q=%22David+Su%C3%A1rez%22";"%22David+Su%C3%A1rez%22";"769293";"Palma"
"PP de Madrid";"http://twitter.com/search?q=%22PP+de+Madrid%22";"%22PP+de+Madrid%22";"769293";"Palma"
"4 del PP";"http://twitter.com/search?q=%224+del+PP%22";"%224+del+PP%22";"769293";"Palma"
"Artes 2019";"http://twitter.com/search?q=%22Artes+2019%22";"%22Artes+2019%22";"769293";"Palma"
"Westbrook";"http://twitter.com/search?q=Westbrook";"Westbrook";"769293";"Palma"
"Asamblea de Madrid";"http://twitter.com/search?q=%22Asamblea+de+Madrid%22";"%22Asamblea+de+Madrid%22";"769293";"Palma"
"Ignacio Aguado";"http://twitter.com/search?q=%22Ignacio+Aguado%22";"%22Ignacio+Aguado%22";"769293";"Palma"
"Garrido a Ciudadanos";"http://twitter.com/search?q=%22Garrido+a+Ciudadanos%22";"%22Garrido+a+Ciudadanos%22";"769293";"Palma"
"Princesa de Asturias";"http://twitter.com/search?q=%22Princesa+de+Asturias%22";"%22Princesa+de+Asturias%22";"769293";"Palma"
"Odegaard";"http://twitter.com/search?q=Odegaard";"Odegaard";"769293";"Palma"
"Paul George";"http://twitter.com/search?q=%22Paul+George%22";"%22Paul+George%22";"769293";"Palma"
"Donaire";"http://twitter.com/search?q=Donaire";"Donaire";"769293";"Palma"
"Debate Atresmedia";"http://twitter.com/search?q=%22Debate+Atresmedia%22";"%22Debate+Atresmedia%22";"769293";"Palma"
"Golpista";"http://twitter.com/search?q=Golpista";"Golpista";"769293";"Palma"
"Chavista";"http://twitter.com/search?q=Chavista";"Chavista";"769293";"Palma"
"Luis Rubiales";"http://twitter.com/search?q=%22Luis+Rubiales%22";"%22Luis+Rubiales%22";"769293";"Palma"
"Proetarra";"http://twitter.com/search?q=Proetarra";"Proetarra";"769293";"Palma"
"Neocomunista";"http://twitter.com/search?q=Neocomunista";"Neocomunista";"769293";"Palma"
"#EstamosMuyCerca";"http://twitter.com/search?q=%23EstamosMuyCerca";"%23EstamosMuyCerca";"769293";"Palma"
"#AngelGarrido";"http://twitter.com/search?q=%23AngelGarrido";"%23AngelGarrido";"769293";"Palma"
"#OnceSeguro";"http://twitter.com/search?q=%23OnceSeguro";"%23OnceSeguro";"769293";"Palma"
"#Garrido";"http://twitter.com/search?q=%23Garrido";"%23Garrido";"769293";"Palma"
"#DevoraOlor";"http://twitter.com/search?q=%23DevoraOlor";"%23DevoraOlor";"769293";"Palma"
"#28AbrilDependeDeTi";"http://twitter.com/search?q=%2328AbrilDependeDeTi";"%2328AbrilDependeDeTi";"769293";"Palma"
"#GetReadyForReno";"http://twitter.com/search?q=%23GetReadyForReno";"%23GetReadyForReno";"769293";"Palma"
"#mundohackerday";"http://twitter.com/search?q=%23mundohackerday";"%23mundohackerday";"769293";"Palma"
"#LaCafeteraElRebate2";"http://twitter.com/search?q=%23LaCafeteraElRebate2";"%23LaCafeteraElRebate2";"769293";"Palma"
"#LuzParaElEko";"http://twitter.com/search?q=%23LuzParaElEko";"%23LuzParaElEko";"769293";"Palma"
"#meningitis";"http://twitter.com/search?q=%23meningitis";"%23meningitis";"769293";"Palma"
"#SevillaFCRayo";"http://twitter.com/search?q=%23SevillaFCRayo";"%23SevillaFCRayo";"769293";"Palma"
"#PremiosStela";"http://twitter.com/search?q=%23PremiosStela";"%23PremiosStela";"769293";"Palma"
"#vacunas";"http://twitter.com/search?q=%23vacunas";"%23vacunas";"769293";"Palma"
"#DayOneInnovationSummit";"http://twitter.com/search?q=%23DayOneInnovationSummit";"%23DayOneInnovationSummit";"769293";"Palma"
"#TapasSummit";"http://twitter.com/search?q=%23TapasSummit";"%23TapasSummit";"769293";"Palma"
"#PoletikaDaLaNota";"http://twitter.com/search?q=%23PoletikaDaLaNota";"%23PoletikaDaLaNota";"769293";"Palma"
"#ElDebateDecisivo";"http://twitter.com/search?q=%23ElDebateDecisivo";"%23ElDebateDecisivo";"768026";"Murcia"
"Rivera";"http://twitter.com/search?q=Rivera";"Rivera";"768026";"Murcia"
"#DebateAtresmedia";"http://twitter.com/search?q=%23DebateAtresmedia";"%23DebateAtresmedia";"768026";"Murcia"
"#BandoDeLaHuerta";"http://twitter.com/search?q=%23BandoDeLaHuerta";"%23BandoDeLaHuerta";"768026";"Murcia"
"Iglesias";"http://twitter.com/search?q=Iglesias";"Iglesias";"768026";"Murcia"
"Sánchez";"http://twitter.com/search?q=S%C3%A1nchez";"S%C3%A1nchez";"768026";"Murcia"
"#DiaDelLibro";"http://twitter.com/search?q=%23DiaDelLibro";"%23DiaDelLibro";"768026";"Murcia"
"Ángel Garrido";"http://twitter.com/search?q=%22%C3%81ngel+Garrido%22";"%22%C3%81ngel+Garrido%22";"768026";"Murcia"
"Díaz Ayuso";"http://twitter.com/search?q=%22D%C3%ADaz+Ayuso%22";"%22D%C3%ADaz+Ayuso%22";"768026";"Murcia"
"Sandro Rosell";"http://twitter.com/search?q=%22Sandro+Rosell%22";"%22Sandro+Rosell%22";"768026";"Murcia"
"#RumbournasARV";"http://twitter.com/search?q=%23RumbournasARV";"%23RumbournasARV";"768026";"Murcia"
"Comunidad de Madrid";"http://twitter.com/search?q=%22Comunidad+de+Madrid%22";"%22Comunidad+de+Madrid%22";"768026";"Murcia"
"Cifuentes";"http://twitter.com/search?q=Cifuentes";"Cifuentes";"768026";"Murcia"
"Lamela";"http://twitter.com/search?q=Lamela";"Lamela";"768026";"Murcia"
"La Audiencia Nacional";"http://twitter.com/search?q=%22La+Audiencia+Nacional%22";"%22La+Audiencia+Nacional%22";"768026";"Murcia"
"Lillard";"http://twitter.com/search?q=Lillard";"Lillard";"768026";"Murcia"
"Peter Brook";"http://twitter.com/search?q=%22Peter+Brook%22";"%22Peter+Brook%22";"768026";"Murcia"
"Madrid Central";"http://twitter.com/search?q=%22Madrid+Central%22";"%22Madrid+Central%22";"768026";"Murcia"
"David Suárez";"http://twitter.com/search?q=%22David+Su%C3%A1rez%22";"%22David+Su%C3%A1rez%22";"768026";"Murcia"
"PP de Madrid";"http://twitter.com/search?q=%22PP+de+Madrid%22";"%22PP+de+Madrid%22";"768026";"Murcia"
"4 del PP";"http://twitter.com/search?q=%224+del+PP%22";"%224+del+PP%22";"768026";"Murcia"
"Artes 2019";"http://twitter.com/search?q=%22Artes+2019%22";"%22Artes+2019%22";"768026";"Murcia"
"Asamblea de Madrid";"http://twitter.com/search?q=%22Asamblea+de+Madrid%22";"%22Asamblea+de+Madrid%22";"768026";"Murcia"
"Westbrook";"http://twitter.com/search?q=Westbrook";"Westbrook";"768026";"Murcia"
"Ignacio Aguado";"http://twitter.com/search?q=%22Ignacio+Aguado%22";"%22Ignacio+Aguado%22";"768026";"Murcia"
"Garrido a Ciudadanos";"http://twitter.com/search?q=%22Garrido+a+Ciudadanos%22";"%22Garrido+a+Ciudadanos%22";"768026";"Murcia"
"Princesa de Asturias";"http://twitter.com/search?q=%22Princesa+de+Asturias%22";"%22Princesa+de+Asturias%22";"768026";"Murcia"
"Odegaard";"http://twitter.com/search?q=Odegaard";"Odegaard";"768026";"Murcia"
"Paul George";"http://twitter.com/search?q=%22Paul+George%22";"%22Paul+George%22";"768026";"Murcia"
"Donaire";"http://twitter.com/search?q=Donaire";"Donaire";"768026";"Murcia"
"Golpista";"http://twitter.com/search?q=Golpista";"Golpista";"768026";"Murcia"
"Chavista";"http://twitter.com/search?q=Chavista";"Chavista";"768026";"Murcia"
"Luis Rubiales";"http://twitter.com/search?q=%22Luis+Rubiales%22";"%22Luis+Rubiales%22";"768026";"Murcia"
"#GotasdeSolidaridad";"http://twitter.com/search?q=%23GotasdeSolidaridad";"%23GotasdeSolidaridad";"768026";"Murcia"
"#DebateGanadorESP";"http://twitter.com/search?q=%23DebateGanadorESP";"%23DebateGanadorESP";"768026";"Murcia"
"#FelizMiércoles";"http://twitter.com/search?q=%23FelizMi%C3%A9rcoles";"%23FelizMi%C3%A9rcoles";"768026";"Murcia"
"#NESIforum";"http://twitter.com/search?q=%23NESIforum";"%23NESIforum";"768026";"Murcia"
"#EstamosMuyCerca";"http://twitter.com/search?q=%23EstamosMuyCerca";"%23EstamosMuyCerca";"768026";"Murcia"
"#AngelGarrido";"http://twitter.com/search?q=%23AngelGarrido";"%23AngelGarrido";"768026";"Murcia"
"#OnceSeguro";"http://twitter.com/search?q=%23OnceSeguro";"%23OnceSeguro";"768026";"Murcia"
"#Garrido";"http://twitter.com/search?q=%23Garrido";"%23Garrido";"768026";"Murcia"
"#DevoraOlor";"http://twitter.com/search?q=%23DevoraOlor";"%23DevoraOlor";"768026";"Murcia"
"#28AbrilDependeDeTi";"http://twitter.com/search?q=%2328AbrilDependeDeTi";"%2328AbrilDependeDeTi";"768026";"Murcia"
"#GetReadyForReno";"http://twitter.com/search?q=%23GetReadyForReno";"%23GetReadyForReno";"768026";"Murcia"
"#mundohackerday";"http://twitter.com/search?q=%23mundohackerday";"%23mundohackerday";"768026";"Murcia"
"#LaCafeteraElRebate2";"http://twitter.com/search?q=%23LaCafeteraElRebate2";"%23LaCafeteraElRebate2";"768026";"Murcia"
"#LuzParaElEko";"http://twitter.com/search?q=%23LuzParaElEko";"%23LuzParaElEko";"768026";"Murcia"
"#meningitis";"http://twitter.com/search?q=%23meningitis";"%23meningitis";"768026";"Murcia"
"#SevillaFCRayo";"http://twitter.com/search?q=%23SevillaFCRayo";"%23SevillaFCRayo";"768026";"Murcia"
"#PremiosStela";"http://twitter.com/search?q=%23PremiosStela";"%23PremiosStela";"768026";"Murcia"
"Ángel Garrido";"http://twitter.com/search?q=%22%C3%81ngel+Garrido%22";"%22%C3%81ngel+Garrido%22";"766356";"Málaga"
"Díaz Ayuso";"http://twitter.com/search?q=%22D%C3%ADaz+Ayuso%22";"%22D%C3%ADaz+Ayuso%22";"766356";"Málaga"
"Sandro Rosell";"http://twitter.com/search?q=%22Sandro+Rosell%22";"%22Sandro+Rosell%22";"766356";"Málaga"
"#RumbournasARV";"http://twitter.com/search?q=%23RumbournasARV";"%23RumbournasARV";"766356";"Málaga"
"Comunidad de Madrid";"http://twitter.com/search?q=%22Comunidad+de+Madrid%22";"%22Comunidad+de+Madrid%22";"766356";"Málaga"
"#GotasdeSolidaridad";"http://twitter.com/search?q=%23GotasdeSolidaridad";"%23GotasdeSolidaridad";"766356";"Málaga"
"#DebateGanadorESP";"http://twitter.com/search?q=%23DebateGanadorESP";"%23DebateGanadorESP";"766356";"Málaga"
"#FelizMiércoles";"http://twitter.com/search?q=%23FelizMi%C3%A9rcoles";"%23FelizMi%C3%A9rcoles";"766356";"Málaga"
"Cifuentes";"http://twitter.com/search?q=Cifuentes";"Cifuentes";"766356";"Málaga"
"Lamela";"http://twitter.com/search?q=Lamela";"Lamela";"766356";"Málaga"
"La Audiencia Nacional";"http://twitter.com/search?q=%22La+Audiencia+Nacional%22";"%22La+Audiencia+Nacional%22";"766356";"Málaga"
"Lillard";"http://twitter.com/search?q=Lillard";"Lillard";"766356";"Málaga"
"Peter Brook";"http://twitter.com/search?q=%22Peter+Brook%22";"%22Peter+Brook%22";"766356";"Málaga"
"#NESIforum";"http://twitter.com/search?q=%23NESIforum";"%23NESIforum";"766356";"Málaga"
"Madrid Central";"http://twitter.com/search?q=%22Madrid+Central%22";"%22Madrid+Central%22";"766356";"Málaga"
"David Suárez";"http://twitter.com/search?q=%22David+Su%C3%A1rez%22";"%22David+Su%C3%A1rez%22";"766356";"Málaga"
"PP de Madrid";"http://twitter.com/search?q=%22PP+de+Madrid%22";"%22PP+de+Madrid%22";"766356";"Málaga"
"4 del PP";"http://twitter.com/search?q=%224+del+PP%22";"%224+del+PP%22";"766356";"Málaga"
"Artes 2019";"http://twitter.com/search?q=%22Artes+2019%22";"%22Artes+2019%22";"766356";"Málaga"
"Westbrook";"http://twitter.com/search?q=Westbrook";"Westbrook";"766356";"Málaga"
"Asamblea de Madrid";"http://twitter.com/search?q=%22Asamblea+de+Madrid%22";"%22Asamblea+de+Madrid%22";"766356";"Málaga"
"Ignacio Aguado";"http://twitter.com/search?q=%22Ignacio+Aguado%22";"%22Ignacio+Aguado%22";"766356";"Málaga"
"Garrido a Ciudadanos";"http://twitter.com/search?q=%22Garrido+a+Ciudadanos%22";"%22Garrido+a+Ciudadanos%22";"766356";"Málaga"
"Princesa de Asturias";"http://twitter.com/search?q=%22Princesa+de+Asturias%22";"%22Princesa+de+Asturias%22";"766356";"Málaga"
"Odegaard";"http://twitter.com/search?q=Odegaard";"Odegaard";"766356";"Málaga"
"Paul George";"http://twitter.com/search?q=%22Paul+George%22";"%22Paul+George%22";"766356";"Málaga"
"Donaire";"http://twitter.com/search?q=Donaire";"Donaire";"766356";"Málaga"
"Debate Atresmedia";"http://twitter.com/search?q=%22Debate+Atresmedia%22";"%22Debate+Atresmedia%22";"766356";"Málaga"
"Golpista";"http://twitter.com/search?q=Golpista";"Golpista";"766356";"Málaga"
"Chavista";"http://twitter.com/search?q=Chavista";"Chavista";"766356";"Málaga"
"Luis Rubiales";"http://twitter.com/search?q=%22Luis+Rubiales%22";"%22Luis+Rubiales%22";"766356";"Málaga"
"Proetarra";"http://twitter.com/search?q=Proetarra";"Proetarra";"766356";"Málaga"
"Neocomunista";"http://twitter.com/search?q=Neocomunista";"Neocomunista";"766356";"Málaga"
"#EstamosMuyCerca";"http://twitter.com/search?q=%23EstamosMuyCerca";"%23EstamosMuyCerca";"766356";"Málaga"
